C_size,A_size,log2(nbytes),difficulty,#points,#distinguished_points,log2(#distinguished_points),#collisions,log2(#collisions),#updates,time(sec)
20, 20, 14.321928, 7, 0, 13468888, 23.683127, 719822, 19.457281, 10676, 21531.584727
20, 20, 14.321928, 7, 0, 2113500, 21.011203, 113019, 16.786206, 1676, 4084.894185
20, 20, 14.321928, 7, 0, 1748373, 20.737582, 91926, 16.488185, 1386, 3488.659915
20, 20, 14.321928, 7, 0, 860093, 19.714133, 45779, 15.482398, 683, 951.825880
20, 20, 14.321928, 7, 0, 531085, 19.018583, 28558, 14.801607, 420, 689.466552
20, 20, 14.321928, 7, 0, 1166272, 20.153473, 63365, 15.951399, 924, 2255.460015
20, 20, 14.321928, 7, 0, 12826913, 23.612671, 685644, 19.387100, 10170, 24415.891453
20, 20, 14.321928, 7, 0, 5327277, 22.344967, 283826, 18.114647, 4225, 5777.208196
20, 20, 14.321928, 7, 0, 2901535, 21.468385, 155596, 17.247445, 2300, 3022.324637
20, 20, 14.321928, 7, 0, 4513919, 22.105949, 242633, 17.888416, 3577, 6653.236458
20, 20, 14.321928, 7, 0, 6935785, 22.725628, 372596, 18.507253, 5498, 10586.211040
20, 20, 14.321928, 7, 0, 2304632, 21.136105, 123871, 16.918479, 1826, 2412.358251
20, 20, 14.321928, 7, 0, 1832217, 20.805159, 98497, 16.587792, 1451, 4450.146624
20, 20, 14.321928, 7, 0, 1624781, 20.631814, 87646, 16.419401, 1288, 4053.115587
20, 20, 14.321928, 7, 0, 2563737, 21.289817, 135158, 17.044287, 2032, 5750.900387
20, 20, 14.321928, 7, 0, 871798, 19.733634, 46664, 15.510022, 691, 2150.471709
20, 20, 14.321928, 7, 0, 1182767, 20.173734, 62906, 15.940910, 937, 2170.199864
20, 20, 14.321928, 7, 0, 5226036, 22.317286, 277453, 18.081884, 4141, 15356.470608
20, 20, 14.321928, 7, 0, 965096, 19.880313, 51380, 15.648919, 765, 883.117409
20, 20, 14.321928, 7, 0, 1831961, 20.804957, 98835, 16.592734, 1453, 3041.486632
20, 20, 14.321928, 7, 0, 13255996, 23.660142, 708926, 19.435276, 10511, 23451.777532
20, 20, 14.321928, 7, 0, 5057188, 22.269904, 271769, 18.052021, 4008, 10169.747337
20, 20, 14.321928, 7, 0, 6631987, 22.661010, 355609, 18.439932, 5257, 12102.988654
20, 20, 14.321928, 7, 0, 2397852, 21.193311, 128430, 16.970623, 1901, 5457.486816
20, 20, 14.321928, 7, 0, 2029048, 20.952372, 110182, 16.749529, 1607, 3530.487477
20, 20, 14.321928, 7, 0, 10092696, 23.266808, 541091, 19.045512, 8004, 19945.461607
20, 20, 14.321928, 7, 0, 2153171, 21.038031, 114470, 16.804610, 1708, 2412.387023
20, 20, 14.321928, 7, 0, 1835746, 20.807935, 97100, 16.567184, 1455, 3334.711578
20, 20, 14.321928, 7, 0, 3887692, 21.890482, 209356, 17.675599, 3083, 4456.593561
20, 20, 14.321928, 7, 0, 10061094, 23.262284, 540653, 19.044343, 7978, 21025.320399
20, 20, 14.321928, 7, 0, 4606659, 22.135289, 245809, 17.907178, 3653, 13636.446416
20, 20, 14.321928, 7, 0, 3599547, 21.779384, 190272, 17.537704, 2852, 3202.392801
20, 20, 14.321928, 7, 0, 5092133, 22.279839, 271041, 18.048152, 4037, 6133.618439
20, 20, 15.321928, 6, 0, 2181605, 21.056958, 121523, 16.890870, 855, 2770.479685
20, 20, 15.321928, 6, 0, 8137289, 22.956117, 454252, 18.793133, 3190, 5592.625204
20, 20, 15.321928, 6, 0, 25633333, 24.611518, 1428580, 20.446150, 10050, 17719.046857
20, 20, 15.321928, 6, 0, 909030, 19.793968, 50787, 15.632172, 356, 577.283957
20, 20, 15.321928, 6, 0, 9457231, 23.172986, 526581, 19.006296, 3708, 6483.510237
20, 20, 15.321928, 6, 0, 2077816, 20.986636, 115620, 16.819031, 814, 2215.734584
20, 20, 15.321928, 6, 0, 6334845, 22.594878, 350062, 18.417251, 2483, 3791.548054
20, 20, 15.321928, 6, 0, 6581775, 22.650045, 364292, 18.474736, 2580, 5449.562895
20, 20, 15.321928, 6, 0, 1208832, 20.205182, 67473, 16.042023, 474, 970.176769
20, 20, 15.321928, 6, 0, 2044239, 20.963132, 113045, 16.786538, 801, 1170.592422
20, 20, 15.321928, 6, 0, 1680233, 20.680230, 93479, 16.512355, 658, 798.377071
20, 20, 15.321928, 6, 0, 10652164, 23.344643, 592585, 19.176663, 4176, 8242.444251
20, 20, 15.321928, 6, 0, 4605105, 22.134803, 255924, 17.965356, 1805, 2000.040047
20, 20, 15.321928, 6, 0, 4830905, 22.203862, 269236, 18.038512, 1894, 2738.973945
20, 20, 15.321928, 6, 0, 2904641, 21.469928, 161513, 17.301291, 1139, 1629.652369
20, 20, 15.321928, 6, 0, 4909817, 22.227238, 273216, 18.059682, 1925, 4566.656121
20, 20, 15.321928, 6, 0, 4307159, 22.038305, 238998, 17.866639, 1688, 2731.721521
20, 20, 15.321928, 6, 0, 2900740, 21.467990, 159522, 17.283396, 1137, 1731.376032
20, 20, 15.321928, 6, 0, 3060223, 21.545205, 169134, 17.367807, 1200, 2373.471832
20, 20, 15.321928, 6, 0, 2210560, 21.075980, 124542, 16.926273, 866, 1363.924174
20, 20, 15.321928, 6, 0, 848722, 19.694933, 47063, 15.522306, 332, 731.815430
20, 20, 15.321928, 6, 0, 8473096, 23.014458, 467623, 18.834986, 3321, 4689.315960
20, 20, 15.321928, 6, 0, 11276259, 23.426785, 625706, 19.255125, 4421, 10148.396013
20, 20, 15.321928, 6, 0, 778169, 19.569724, 43345, 15.403578, 305, 495.947834
20, 20, 15.321928, 6, 0, 16662468, 23.990099, 929708, 19.826418, 6533, 12368.286037
20, 20, 15.321928, 6, 0, 5091975, 22.279794, 283856, 18.114800, 1996, 2511.957705
20, 20, 15.321928, 6, 0, 60948, 15.895291, 3182, 11.635718, 23, 35.048667
20, 20, 15.321928, 6, 0, 22750429, 24.439390, 1271596, 20.278209, 8919, 15378.464019
20, 20, 15.321928, 6, 0, 4839834, 22.206526, 269955, 18.042359, 1897, 4915.646858
20, 20, 15.321928, 6, 0, 13289920, 23.663829, 735303, 19.487979, 5210, 7601.062239
20, 20, 15.321928, 6, 0, 10490211, 23.322540, 582499, 19.151896, 4112, 7733.874365
20, 20, 15.321928, 6, 0, 4448893, 22.085015, 248105, 17.920591, 1744, 2467.807105
20, 20, 15.321928, 6, 0, 2121030, 21.016334, 117422, 16.841343, 831, 1320.371931
20, 20, 15.321928, 6, 0, 10398760, 23.309908, 577933, 19.140543, 4077, 8520.306395
20, 20, 15.321928, 6, 0, 2509625, 21.259040, 138575, 17.080307, 984, 1652.884910
20, 20, 15.321928, 6, 0, 9280182, 23.145722, 518575, 18.984193, 3638, 6273.160171
20, 20, 15.321928, 6, 0, 2193875, 21.065050, 121914, 16.895504, 860, 1530.098032
20, 20, 15.321928, 6, 0, 306652, 18.226243, 16834, 14.039090, 120, 165.161801
20, 20, 15.321928, 6, 0, 146721, 17.162716, 8073, 12.978889, 57, 160.889685
20, 20, 15.321928, 6, 0, 2336556, 21.155952, 129495, 16.982537, 916, 1237.133107
20, 20, 15.321928, 6, 0, 185024, 17.497353, 10406, 13.345128, 72, 76.522735
20, 20, 15.321928, 6, 0, 2207696, 21.074110, 123077, 16.909202, 865, 1150.208628
20, 20, 15.321928, 6, 0, 5453594, 22.378776, 302792, 18.207968, 2138, 4206.411712
20, 20, 15.321928, 6, 0, 969351, 19.886660, 53666, 15.711721, 379, 822.572114
20, 20, 15.321928, 6, 0, 968543, 19.885457, 53927, 15.718720, 379, 445.597396
20, 20, 15.321928, 6, 0, 9082092, 23.114593, 503023, 18.940265, 3561, 6815.091670
20, 20, 15.321928, 6, 0, 2179613, 21.055641, 121267, 16.887827, 854, 1959.219706
20, 20, 15.321928, 6, 0, 3771022, 21.846524, 209946, 17.679659, 1478, 2842.863760
20, 20, 15.321928, 6, 0, 2425360, 21.209767, 134735, 17.039765, 950, 1419.382501
20, 20, 15.321928, 6, 0, 6564336, 22.646218, 366415, 18.483119, 2573, 3120.060989
20, 20, 15.321928, 6, 0, 1130206, 20.108154, 62811, 15.938730, 443, 936.601534
20, 20, 15.321928, 6, 0, 15043573, 23.842644, 836252, 19.673578, 5898, 11144.562477
20, 20, 15.321928, 6, 0, 5929783, 22.499548, 329504, 18.329936, 2325, 3863.808671
20, 20, 15.321928, 6, 0, 795738, 19.601934, 43468, 15.407666, 311, 547.603871
20, 20, 15.321928, 6, 0, 2059476, 20.973846, 114917, 16.810233, 807, 1953.561514
20, 20, 15.321928, 6, 0, 877832, 19.743585, 49644, 15.599332, 344, 641.004092
20, 20, 15.321928, 6, 0, 91036, 16.474150, 4923, 12.265322, 35, 82.790383
20, 20, 15.321928, 6, 0, 1353199, 20.367943, 76247, 16.218393, 530, 815.026697
20, 20, 15.321928, 6, 0, 217371, 17.729800, 12212, 13.576012, 85, 180.164351
20, 20, 15.321928, 6, 0, 10914508, 23.379744, 607608, 19.212781, 4279, 8757.114286
20, 20, 15.321928, 6, 0, 6248357, 22.575045, 346830, 18.403869, 2449, 3940.248010
20, 20, 15.321928, 6, 0, 10181365, 23.279428, 567087, 19.113211, 3992, 5237.824251
20, 20, 15.321928, 6, 0, 12701563, 23.598503, 708182, 19.433761, 4980, 9838.236978
20, 20, 15.321928, 6, 0, 1717985, 20.712286, 96543, 16.558884, 673, 1239.403037
20, 20, 15.321928, 6, 0, 11009063, 23.392188, 613039, 19.225619, 4316, 8494.999724
20, 20, 15.321928, 6, 0, 29902474, 24.833762, 1656990, 20.660133, 11725, 19045.563991
20, 20, 15.321928, 6, 0, 642426, 19.293171, 35737, 15.125131, 251, 674.179862
20, 20, 15.321928, 6, 0, 791056, 19.593420, 44263, 15.433814, 310, 602.554459
20, 20, 15.321928, 6, 0, 1104096, 20.074434, 60879, 15.893657, 432, 542.039680
20, 20, 15.321928, 6, 0, 13689945, 23.706613, 762357, 19.540107, 5367, 11446.825490
20, 20, 15.321928, 6, 0, 16741640, 23.996938, 932407, 19.830600, 6563, 11256.808333
20, 20, 15.321928, 6, 0, 3903403, 21.896301, 216684, 17.725233, 1530, 2474.431049
20, 20, 15.321928, 6, 0, 284481, 18.117973, 15866, 13.953651, 111, 311.777754
20, 20, 15.321928, 6, 0, 1689946, 20.688546, 93329, 16.510038, 662, 715.323639
20, 20, 15.321928, 6, 0, 2406325, 21.198400, 132553, 17.016210, 943, 1785.828197
20, 20, 15.321928, 6, 0, 1638051, 20.643549, 90720, 16.469133, 642, 1151.273285
20, 20, 15.321928, 6, 0, 2396412, 21.192445, 133244, 17.023711, 939, 2067.655885
20, 20, 15.321928, 6, 0, 22817541, 24.443640, 1270062, 20.276467, 8945, 17438.861026
20, 20, 15.321928, 6, 0, 1276291, 20.283526, 70866, 16.112806, 500, 932.139297
20, 20, 15.321928, 6, 0, 61553, 15.909542, 3520, 11.781360, 24, 65.839848
20, 20, 15.321928, 6, 0, 26568456, 24.663211, 1477691, 20.494913, 10417, 19304.579763
20, 20, 15.321928, 6, 0, 679164, 19.373400, 37914, 15.210443, 266, 524.134300
20, 20, 15.321928, 6, 0, 2683904, 21.355902, 149194, 17.186830, 1052, 2737.154719
20, 20, 15.321928, 6, 0, 4712902, 22.168184, 262770, 18.003441, 1847, 3595.785363
20, 20, 15.321928, 6, 0, 1448244, 20.465873, 80496, 16.296629, 567, 980.872489
20, 20, 15.321928, 6, 0, 37329539, 25.153814, 2077764, 20.986600, 14635, 24843.022639
20, 20, 15.321928, 6, 0, 322892, 18.300692, 17949, 14.131616, 126, 433.372082
20, 20, 15.321928, 6, 0, 1352763, 20.367478, 74648, 16.187816, 530, 815.396554
20, 20, 15.321928, 6, 0, 13880953, 23.726603, 772143, 19.558509, 5442, 10960.599261
20, 20, 15.321928, 6, 0, 2030310, 20.953269, 112539, 16.780066, 795, 2076.285514
20, 20, 15.321928, 6, 0, 1913479, 20.867767, 106433, 16.699586, 750, 2152.612146
20, 20, 15.321928, 6, 0, 14744448, 23.813668, 819726, 19.644782, 5781, 9872.727072
20, 20, 15.321928, 6, 0, 299244, 18.190963, 16509, 14.010965, 117, 248.998110
